ACCOUNT #,METER CAPACITY
14002M065000,5
14002M070000,5
14002M070001,4
14002M070002,4
14002M071500,6
14002M071600,6
14002M075000,5
14002M075001,4
14002M075100,5
14002M075101,4
14002M076000,4
14002M080000,5
14002M080001,4
14002M085000,5
14002M085100,5
14002M085500,5
14002M090000,5
14002M150000,5
14002M150100,5
14002M155000,5
14002M160000,5
14002M160002,5
14002M165000,5
14002M165001,4
14002M170000,5
14002M170001,4
14002M175000,5
14002M175001,4
14002M180000,3
14002M185000,5
14002M190000,5
14002M190001,4
14002M195000,5
14002M195001,4
14002M195002,6
14002M195003,4
14002M195200,5
14002M195201,4
14002M200000,5
14002M200001,4
14002M205000,5
14002M205001,4
14002M207500,4
14002M210000,6
14002M210101,4
14002M210100,5
14002M215000,5
14002M215001,4
14002M215100,5
14002M216000,5
14002M216001,4
14002M216500,4
14002M220000,5
14002M220001,4
14002M225000,5
14002M230000,5
14002M230001,4
14002M235000,5
14002M240000,5
14002M240100,5
14002M245000,5
14002M245001,4
14002M250000,5
14002M250001,4
14002M255000,5
14002M255500,5
14002M255800,5
14002M260000,5
14002M265000,5
14002M265001,4
14002M270000,5
14002M270001,4
14002M275000,6
14002M275001,4
14002M280000,5
14002M280001,4
14002M280100,5
14002M280101,4
14002M285000,5
14002M285001,4
14002M285002,6
14002M285003,4
14002M285004,6
14002M285005,4
14002M285006,5
05500N390000,5
05500N390001,4
05118N050000,4
05500N400000,3
14002M304000,5
14002M304001,4
14002M304100,5
14002M304110,5
14002M304200,5
14002M304300,5
14002M304301,4
14002M304400,6
14002M304500,5
14002M304501,4
14002M305300,5
14002M305500,4
14002M305600,5
14002M306000,5
14002M306102,5
14002M306100,5
14002M306200,5
14002M306300,5
14002M135000,5
14003M010000,5
14003M010001,5
14003M020000,6
14003M020001,4
14003M025000,3
14001M170000,6
14001M170001,4
14003M029100,6
14003M029101,4
14003M030000,5
14003M030001,4
14003M035000,5
14003M035100,5
14003M035003,5
14003M035200,5
14003M050000,5
14003M060000,5
14003M062500,5
14003M065000,5
14003M070000,6
14003M070001,5
14003M075000,5
14003M080000,6
14003M080100,6
14003M082500,6
14003M085000,5
14003M087500,5
14003M088000,6
14003M090000,6
14003M090001,4
14003M090500,4
14003M091000,4
14003M091500,4
14003M094000,4
14003M094500,4
14003M094700,4
14003M095000,4
14003M095500,4
14003M095700,4
14003M096000,4
14003M096500,5
14003M096600,4
14003M099500,5
14003M100000,5
14003M105000,6
14003M110000,6
14003M110001,4
12116S033000,6
14003M115000,5
14003M115001,4
14003M120000,5
14003M120001,4
14003M125000,5
14003M125001,4
14003M130001,5
14003M130000,6
14003M135000,5
14003M135001,4
14003M135500,5
14003M135501,4
14003M145000,5
14003M145001,4
14003M150000,5
14003M150100,6
14003M150101,4
14003M160000,5
14003M160001,4
14003M165000,5
14003M165001,4
14003M170000,5
14003M170001,4
14003M175000,5
14003M180000,6
14003M180001,4
14003M182500,4
14003M183000,5
14003M183100,6
14003M185000,6
14003M185001,4
14003M185100,6
14003M185101,4
14003M190000,6
14003M190100,6
14003M190300,6
14003M190400,6
14003M195000,5
14003M200000,5
14003M205000,5
14003M205500,6
14003M205501,4
14003M206000,4
14003M206500,4
14003M210000,6
14003M210001,4
14003M210100,6
14003M210101,4
14003M212000,6
14003M212001,4
14003M214000,5
14003M217000,5
14003M217001,4
14003M218000,4
14003M220000,5
14003M220001,4
14003M230000,6
14003M232500,5
14003M235000,5
14003M237000,5
14003M237500,4
14003M240000,4
14003M250000,5
14003M260000,6
14003M265000,5
14003M265001,4
14003M270000,6
14003M270100,5
07043C024000,5
07043C024500,5
15001U120000,5
15001U125000,5
15001U130000,5
15001U130001,6
15001U131000,5
15001U131001,4
15001U135000,5
15001U140000,5
15001U140001,4
15001U145000,5
15001U145001,4
15001U146000,5
15001U146001,4
15001U150000,5
15001U150001,4
15001U155000,5
15001U165000,5
15001U165100,5
15001U165200,5
15001U190000,5
15001U190001,4
15001U200000,6
15001U205000,5
15001U210000,5
15001U217500,6
15001U225000,5
15001U225001,4
15001U230000,6
15001U230001,4
15001U230100,6
15001U230101,4
15001U235000,5
15001U235001,4
15001U240000,5
15001U245000,5
15001U247500,5
15001U247501,4
15001U250000,5
15001U255000,5
15001U255100,5
15001U255101,4
15001U260000,5
15001U270000,5
15001U275000,5
15001U280000,5
15001U280001,4
15002U100000,4
15002U105000,5
15002U110000,5
15002U190000,4
15002U195000,5
15002U215500,5
15002U255000,4
15002U270000,4
15002U275000,4
15002U335000,4
15002U362500,5
15002U370000,5
15002U395000,3
15002U412500,5
15002U415000,4
15002U425000,4
15002U430000,4
15002U440000,4
15002U547500,5
15003U220000,4
15003U230100,5
15003U230500,4
15003U240000,5
15003U240001,4
15003U460000,4
15003U615000,4
15003U620000,4
15003U666000,5
15003U675000,5
15003U730500,5
15003U750000,5
15003U797500,5
15003U875000,5
15003U879000,5
15004U132500,5
15004U132501,4
15004U133000,5
15004U140000,4
15004U200500,4
15004U240000,3
15004U250000,4
15004U270000,4
15004U330000,4
15004U370000,3
15004U375000,3
15004U400000,5
15004U400100,5
15004U400500,5
15004U400501,4
15004U499500,3
15004U505000,5
15004U507500,6
15004U507501,5
15004U512500,5
15004U520100,6
15004U520000,6
15004U520330,5
15004U522000,6
15004U540000,5
04083N059000,4
04083N061000,4
04083N063000,4
04083N065000,4
04083N067000,4
04083N069000,5
04085N018000,3
04085N018500,4
04085N019000,5
04085N019500,4
04085N020000,4
04085N020500,4
04085N015000,4
04085N015500,4
04085N016000,4
04085N016500,4
04085N017000,4
04085N017500,4
04086N005000,4
04086N004900,4
04086N004800,4
04086N004700,4
04086N004600,4
04086N004500,4
04086N005500,4
04086N006000,4
04086N006500,4
04086N007000,4
04086N007500,4
04086N008000,3
04086N008500,4
04086N009000,4
16002X010000,4
16002X012500,4
16002X013000,4
16002X014800,4
16002X019100,4
16002X020000,4
16002X030000,4
16002X040000,4
16002X050000,4
16002X050100,4
16002X060000,4
16002X070000,4
16002X080000,4
16002X090000,4
16002X095000,4
16002X100000,4
16002X100100,4
16002X101500,4
16002X102500,4
16002X103500,4
16002X103700,4
16002X104500,4
16002X105000,4
16002X110000,4
16002X120000,4
16002X130000,4
16002X150000,4
16002X170000,4
16002X171000,4
16002X240000,4
16002X249700,4
16002X250000,4
16002X260000,4
16002X261000,4
16002X270000,4
16002X275000,4
16002X276000,4
16002X277500,4
16002X280000,4
16002X290000,4
16002X295000,4
16002X300000,4
16002X301000,4
16002X330000,4
16002X332500,4
16002X335000,4
16002X340000,4
16002X355000,4
16002X370000,4
16002X380000,4
16002X390000,4
16002X400000,4
16002X400100,4
16002X410000,4
16002X420000,4
16002X428500,6
16002X428510,6
16002X428520,6
16002X430000,4
16002X440000,4
16002X442500,4
16002X445000,4
16002X450000,4
16002X460000,4
16002X465000,4
16002X470000,4
16002X470500,4
16002X472000,4
16002X480000,4
16002X481000,4
16002X490000,4
16002X500000,4
16002X520000,4
16002X530000,4
16002X537500,4
16002X540000,4
16002X540500,4
16002X550000,4
16002X560000,4
17003X474700,6
16002X560500,5
16002X580000,4
16002X590000,4
16002X610000,4
16002X620000,4
16002X630000,4
16002X640000,4
16002X650000,4
16002X653500,4
16002X654000,4
16002X655000,4
06023C007200,4
06023C007400,4
16004X020000,4
06023C007300,5
06023C007100,4
06023C017000,4
16004X060000,5
16004X071000,4
16004X080000,4
16004X090000,4
16004X110000,4
16004X120000,4
16004X130000,4
16004X140000,4
16004X150000,4
16004X160000,4
16004X170000,4
16004X180000,4
16004X230000,4
16004X300000,4
16004X310000,4
16004X320000,4
16004X330000,4
03074N155000,4
16004X347500,4
16004X348500,4
16004X350000,5
16004X351000,6
16004X352000,5
16004X352100,4
16004X352200,3
16004X352300,4
16004X354000,5
16004X354001,6
08093C066000,4
16004X356000,4
16004X357000,4
16004X358000,4
16004X359000,4
16004X360000,4
16004X362000,5
16004X363000,5
16004X364000,4
16004X364500,4
16004X365000,5
16004X365001,4
16004X366000,5
16004X367000,4
16004X368000,4
16004X369000,4
16004X370000,4
15004U520310,4
15004U520300,6
16004X372500,4
16004X372501,4
17003X375500,5
16004X378000,4
16004X379000,4
16004X380000,4
16004X381000,4
16004X382000,4
16004X383000,4
16004X384000,4
17003X379000,6
16004X386000,5
16004X386001,4
16004X386002,5
17003X379500,6
17003X010100,6
17003X010101,6
17003X010102,6
17003X040500,4
17003X060000,4
17003X070000,5
17003X070001,4
17003X010103,6
17003X374000,6
17003X374400,6
17003X375000,6
17003X470000,6
17003X470001,5
17003X470002,5
17003X470003,5
17003X470004,4
17003X470500,4
17003X470700,4
17003X471000,5
17003X472000,6
17003X474100,6
17003X474500,6
17003X475004,6
17003X475000,6
17003X475001,6
17003X480000,6
17003X481000,6
17003X482000,6
14001M019900,5
14001M019901,4
14001M019500,6
14001M019501,4
17003X484104,5
17003X484500,6
17003X486000,6
17003X487000,6
17003X487001,5
17003X487100,5
17003X488000,6
17003X488100,6
17003X488200,5
99999Z999999,4
09010S007000,4
01017N009000,5
01500S236000,5
05500N145400,4
05500N351000,4
01005N066000,4
05117N085000,5
01169S016000,4
09111C146500,4
11053S039600,4
13131S042100,4
04077N008500,4
09112C000500,4
11054S006000,5
03049N056000,5
12128S059000,4
12128S059500,4
12128S060000,4
12128S060500,4
09009S009000,4
12108S016501,4
09010S038500,4
09012S007500,4
10051S012100,4
09011S044500,4
14003M211000,5
01003N174500,4
03048N050001,4
07035C005000,4
03055N081500,4
15003U221000,4
05124N056500,4
14002M242500,6
14002M242501,4
07053C248500,4
08077C031000,4
07049C050800,4
09007S045000,4
14002M130000,5
14002M140000,5
14002M140001,4
02029N028000,5
14001M167500,5
04086N038500,4
10051S068000,4
11052S068300,4
11052S068200,4
11052S022500,4
11052S022000,4
11052S021500,4
11052S021000,4
14003M093500,4
10015S029500,4
08077C023200,4
08077C023100,4
10038S052500,4
15004U400700,4
15004U400601,4
15004U400600,5
13146S028500,4
08105C113000,4
13136S019500,4
13142S006100,4
12124S063000,4
12117S057500,4
07053C215100,5
07053C215101,4
12117S060500,4
13144S031700,4
13151S061000,4
09008S065000,4
09009S006000,4
09009S005500,4
09006S027000,4
09009S001500,4
09009S003500,4
09009S005000,4
09009S004000,4
09009S004500,4
08107C048000,4
07039C033500,5
09142C005000,4
09142C005500,4
09142C006000,4
04076N025000,4
09133C060000,4
07041C158001,4
15004U400300,5
15004U400200,5
03047N031000,4
10050S065000,4
10050S064500,4
10050S064000,4
13151S055000,4
05116N081600,4
11054S028500,4
03064N027500,4
05500N120500,4
07051C010000,5
09142C006200,4
09142C006400,4
09142C006600,4
09008S014700,4
09011S000500,4
09011S001500,4
13151S058000,4
15004U400400,5
01003N066600,5
15004U520331,4
04081N047500,5
08076C084700,4
09008S021000,4
09008S021500,4
09011S020600,4
11068S060500,5
11068S060501,4
14003M092500,4
14003M093000,4
07039C006000,5
14001M070500,5
15004U520320,5
07060C078001,4
15004U520340,4
15004U520350,4
05112N014500,4
05112N014000,4
12097S047100,4
06005C050500,4
09140C037500,5
09008S057500,4
09008S057000,4
09008S056500,4
06011C045600,5
06011C045601,4
06027C068000,5
14002M304600,5
14002M304601,4
14002M304700,5
11055S065500,4
14002M304701,4
17003X010104,4
01173S110000,5
04079N058100,4
07053C195500,4
08077C003000,4
10014S019500,4
10050S040000,4
10050S042500,4
10050S044000,4
10050S046000,4
10051S013000,4
10051S012700,4
10051S018000,4
09011S004500,4
01500S336000,4
01001N031000,4
05113N013500,4
12092S025000,4
15001U155001,4
02029N039500,5
05122N031000,4
05122N031500,4
09500C296500,4
09006S051500,5
09012S010000,4
13140S011000,4
13140S011500,4
13140S012000,4
13140S012500,4
13144S055500,5
14003M088500,6
07035C031500,4
15004U520400,5
09005S049000,4
17003X065000,6
01173S051100,4
11059S057500,4
01006N004500,4
12103S015000,4
06006C057100,5
11054S034500,4
04097N001800,4
14003M085001,4
14002M216101,4
14002M216100,5
01020N080000,5
05117N046300,4
05120N056700,4
05122N023500,4
06008C025000,5
07050C001800,5
09500C004000,4
11052S061500,4
07034C028700,4
07046C041500,5
07046C092000,4
07051C064500,4
11059S057000,4
11059S058000,4
04091N046300,4
09120C017500,5
03056N110200,5
05122N054100,4
05122N054300,4
08077C049500,4
10030S019500,4
10047S065000,4
10047S065500,4
10047S066000,4
11058S039500,4
11059S063500,4
11059S064500,4
12101S047500,4
12101S049500,4
12118S051700,4
12118S051900,4
12118S054500,4
06009C099200,4
07038C052500,4
07039C034100,4
01001N030700,4
01001N030500,4
10050S040200,4
10050S041000,4
10050S051000,4
10051S020200,4
10051S020300,4
10051S022500,4
10051S038500,4
10032S059500,4
06007C051100,4
04080N054600,4
02044N081500,4
14001M168000,5
09500C136001,4
09500C136000,5
13151S055500,4
05121N023500,4
12112S079000,4
999999999998,0
04079N016500,4
14001M046000,5
14001M046001,4
14001M046100,5
14001M046101,4
09500C095000,5
10050S049000,4
10050S043000,4
06004C029000,4
05115N154500,4
09013S007500,4
11059S069000,4
11059S068500,4
14003M181000,5
14003M181001,4
04076N034000,4
11059S056500,4
09120C028000,4
200000101000,0
200119002100,0
200119008503,0
200119008504,0
200119009400,0
200000106000,0
200217004600,0
200128001200,0
200000108000,0
200134002900,0
200134002901,0
200134008600,0
200139000102,0
200139001300,0
200139001301,0
200000119000,0
200139002700,0
200139003101,0
200139003300,0
200139003301,0
200139004300,0
200129101100,0
200139006701,0
200139006601,0
200139006602,0
200139007000,0
200139007300,0
200148002402,0
200151001800,0
200151017600,0
200168008500,0
200000136000,0
200168009200,0
200168009201,0
200000139000,0
200139000903,0
200168009400,0
200000142000,0
200189000201,0
200171001101,0
200171003401,0
200179000100,0
200000149000,0
200179004001,0
200179004002,0
200179004003,0
200181000600,0
200198002000,6
200198002100,0
200198008100,0
200139006901,0
200198013100,0
200198013901,0
200198014100,0
200181107800,0
200202002001,0
200207001000,0
200207100405,0
200000202500,0
200207100901,0
200207205000,0
200207205802,0
200000205000,0
200207209300,0
200207209500,0
200217001201,0
200217001202,0
200000207500,0
200217003600,0
200217003200,0
200219100105,0
200222300900,0
200222308005,0
200226000100,0
200000213000,0
200226000202,0
200000214000,0
200000214500,0
200226000303,0
200226000401,0
200226000600,0
200226001500,0
200230000835,0
200230000906,0
200230001600,0
200230001800,0
200230002001,0
200230002202,0
200000220000,0
200231100101,0
200231100200,0
200231100801,0
200231100901,0
200231103600,0
200231200801,6
200231200901,0
200000224000,0
200231202000,0
200231202400,0
200231202801,0
200231203601,0
200231204501,0
200231204502,0
200231204603,0
200231204702,0
200231204901,0
200231205301,0
200231205502,0
200000232000,0
200231205701,0
200231206001,0
200231206200,0
200231206801,0
200231206802,0
200231207600,0
200231208400,0
200000236500,0
200231208502,0
200231208901,0
200231209301,0
200231209401,0
200231209402,0
200231210900,0
200231213401,0
200231213500,0
200231213700,0
200231213800,0
200231214401,0
200231115000,0
200000243000,0
200000243500,0
200212000101,0
200212000103,0
200212000105,0
200212000106,0
200212000107,0
200212000108,0
200212000109,0
200212000110,0
200212000111,0
200212000113,0
200212000115,0
200239001501,0
200239001800,0
200000250500,0
200251001901,0
200000251500,0
200253102000,0
200253104500,0
200253108701,0
200000253500,0
200253109702,0
200000254500,0
200255001301,0
200268007400,0
200268011100,0
200268016701,0
200270001903,0
200000260500,0
200270002000,0
200000259500,0
200270002155,0
200272002501,0
200272003200,0
200272003201,0
200272003300,0
200276000101,0
200276000301,0
200276000302,0
200276000900,0
200279100900,0
200279101400,0
200279103000,0
200279104101,0
200000268500,0
200279104501,0
200279104900,0
200000270500,0
200000271000,0
200279108000,0
200279109800,0
200000272500,0
200000273000,0
200279111400,0
200279111500,0
200000725000,0
200285000103,0
200000276000,0
200000276500,0
200000277000,0
200000277500,0
200285000600,0
200000278500,0
200285000902,0
200285001600,0
200285001604,0
200000280500,0
200000281000,0
200000281500,0
200000282000,0
200285002901,0
200285002902,0
200285002903,0
200285100300,0
200285100800,0
200285102305,0
200285104700,0
200000286500,0
200286002500,0
200286002504,0
200286100100,0
200286100200,0
200286102101,0
200291001300,0
200000290000,0
200291101401,0
200293002600,0
200000291500,0
200000292000,0
200296000301,0
200296000601,0
200302001901,0
200313000801,0
200000303000,0
200313002001,0
200313002100,0
200313002101,0
200313010700,0
200334001800,0
200334003301,0
200335103100,0
200000310000,0
200379000200,0
200000314000,0
200379001500,0
200379002100,0
200379002600,0
200379003500,0
200379003900,0
200379004401,0
200386001700,0
200304000101,0
200386002400,0
200413100500,0
200424009600,0
200424009601,0
200434005400,0
200434012500,0
200439102900,0
200444002500,0
200444002501,0
200444007002,5
200444007600,0
200444007800,0
200444008100,0
200000415000,0
200465002900,0
200491000902,0
200491000903,0
200513000900,0
200513007600,0
200513008300,0
200000504000,0
200513015000,0
200513019401,0
200526200901,0
200526200910,0
200526201103,0
200526201500,0
200526201501,0
200526201602,0
200000513000,0
200526202600,0
200526203200,0
200526203303,0
200526203405,0
200526204300,0
200526204301,0
200000520000,0
200526204505,0
200526204508,0
200526204600,0
200526204700,0
200538000202,0
200544002700,0
200544005500,0
200544005700,0
200544005800,0
200544006700,0
200544007000,0
200544007900,0
200544011200,0
200000535000,0
200544012000,0
200544017400,0
200561114604,0
200489004600,0
200582201300,0
200588000700,0
200589007101,0
200590015000,0
200591000300,0
200598009000,0
200607000600,0
200000603000,0
200613003201,0
200613006501,0
200613009700,0
200613010800,0
200000609000,0
200613013505,0
200613101700,0
200614001200,0
200000613000,0
200614002600,0
200615000500,0
200615000800,0
200615000801,0
200000618000,0
200626100200,0
200626100201,0
200626100205,0
200000622000,0
200614001100,0
200000624000,0
200626100401,0
200626100601,0
200626100901,0
200626101101,0
200626101502,0
200626101503,0
200626101600,0
200635003600,0
200635300100,0
200635300101,0
200637001100,0
200637002500,0
200000637000,0
200637011700,0
200637011701,0
200639100600,0
200644001400,0
200644002000,0
200644002500,0
200644002701,0
200644002702,0
200644002800,0
200644003400,0
200644004000,0
200644004001,0
200000653000,0
200644005600,0
200644006000,0
200644006100,0
200644006200,0
200644006500,0
200000659000,0
200644006501,0
200644007300,0
200644008400,0
200000665000,0
200653006500,0
200000667000,0
200000668000,0
200644000701,0
200644000700,0
200666007600,0
200666007800,0
200669000201,0
200669000902,0
200000676000,0
200675001400,0
200689000700,0
200689000901,0
200689001100,0
200691000301,0
200691000500,0
200000684000,0
200697101800,0
200726003451,0
200726004701,0
200726007701,0
200726007703,0
200726007702,0
200727002201,0
200727002600,0
200727002800,0
200731006300,0
200731006500,0
200731007900,0
200731008200,0
200738003400,0
200000715000,0
200000716000,0
200761012400,0
200761012601,0
200796204100,0
200000720000,0
200000721000,0
200822200301,0
200826100100,0
200826100200,0
200826100204,0
200826100210,0
200826100302,0
200826100601,0
200826100602,0
200826100603,0
200827002500,0
200000811000,0
200000813000,0
200827101000,0
200000815000,0
200827101101,0
200827101102,0
200827101701,0
200000820000,0
200827101900,0
200827100400,0
200827103300,0
200000826000,0
200831001900,0
200831004100,0
200831004500,0
200831006300,0
200832000200,0
200832000300,0
200832000401,0
200832003201,0
200832005500,0
200000839000,0
200000840000,0
200844000200,0
200844000300,0
200844000601,0
200853000700,0
200000845000,0
200000848000,0
200856004601,0
200856007904,0
200000851000,0
200000852000,0
200856007902,0
200856007903,0
200000855000,0
200865000100,0
200867200602,0
200867203501,0
200881106001,0
200888000101,0
200888000102,0
200891100701,0
200891100702,0
200891101300,0
200891101301,0
200892000201,0
200000871000,0
200894000101,0
200000873000,0
200000874000,0
200895000802,0
200896106101,0
200827100905,0
200000881000,0
200827100906,0
200898000301,0
200898000302,0
200901000601,0
200000901300,0
200907000100,0
200913001300,0
200913201400,0
200913201401,0
200917000100,0
200917000500,0
200000903600,0
200917100501,0
200917101502,0
200000904600,0
200917102400,0
200000905300,0
200917102800,0
200917102900,0
200000906200,0
200917103000,0
200917103001,0
200917103200,0
200000907300,0
200917104500,0
200927000300,0
200927100100,0
200000908600,0
200000909000,0
200000909300,0
200927100300,0
200927100301,0
200927100302,0
200000910600,0
200927100500,0
200927100600,0
200000911600,0
200000912000,0
200927100700,0
200927100801,0
200927100802,0
200000913300,0
200927101000,0
200000914000,0
200927101900,0
200927101901,0
200927102100,0
200927102200,0
200927102201,0
200927102400,0
200000916000,0
200000916300,0
200000916600,0
200927102601,0
200930000200,0
200930100700,0
200930100900,0
200000919000,0
200930101000,0
200931000200,0
200931000501,0
200931000700,0
200931001200,0
200931001400,0
200000922300,0
200000922600,0
200931100500,0
200931100700,0
200931100800,0
200931100900,0
200937100600,0
200937100601,0
200000925300,0
200938001601,0
200992000702,0
200939001500,0
200939005401,0
200944102100,0
200944102101,0
200944102500,0
200944103400,0
200944103600,0
200944103700,0
200944103800,0
200944104100,0
200944200200,0
200944300700,0
200000930300,0
200955000302,0
200000931000,0
200955000303,0
200000931600,0
200962000201,0
200962000202,0
200962000400,0
200962000600,0
200962000601,0
200962001400,0
200967100100,0
200967100400,0
200000936000,0
200000936300,0
200967300901,0
200969000400,0
200969000800,0
200972001101,0
200972001504,0
200972001505,0
200972001506,0
200000939600,0
200972001507,0
200972001508,0
200972001509,0
200972003100,0
200000942600,0
200979000200,0
200000943300,0
200979000500,0
200979000501,0
200000944600,0
200000945000,0
200000945300,0
200979005000,0
200979005300,0
200979005600,0
200000946600,0
200979007200,0
200979100100,0
200979100101,0
200000948000,0
200979100800,0
200979100801,0
200000949000,0
200979101300,0
200979101401,0
200000950000,0
200979101700,0
200000950600,0
200979102600,0
200000951300,0
200000951600,0
200000952000,0
200979102800,0
200979102801,0
200979103000,0
200979103100,0
200979103200,0
200979103300,0
200000954300,0
200979103500,0
200979103601,0
200979103605,0
200000956000,0
200979103800,0
200000956600,0
200979103900,0
200979104000,0
200979104100,0
200979104203,0
200979104300,0
200979104600,0
200979104700,0
200944300327,0
200000960600,0
200979104801,0
200979104802,0
200979105201,0
200979105202,0
200000962600,0
200000963000,0
200979105501,0
200979106101,0
200979106102,0
200979106103,0
200979106901,0
200000965000,0
200979107002,0
200000966000,0
200000966300,0
200000966600,0
200979107200,0
200979107300,0
200979107700,0
200979108601,0
200979108602,0
200000935300,0
200979108901,0
200000969000,0
200979109405,0
200979109901,0
200979110301,0
200986101301,0
200986102501,0
200986105201,0
200963001000,0
200989000500,0
200989000501,0
200989000502,0
200989001304,0
200989001302,0
200989001301,0
200989001303,0
200991000600,0
200991003501,0
200000975000,0
200000975300,0
200000975600,0
200994101200,0
200000976300,0
200994101301,0
200994101500,0
200994101700,0
200994300102,0
200994300200,0
200994300301,0
200994300302,0
200994300500,0
200994300600,0
200994300700,0
200994301000,0
200994301200,0
200994301300,0
200994301400,0
200994301701,0
200994301702,0
200994301703,0
200994302100,0
200994302200,0
200994302300,0
200994302500,0
200994302600,0
200994302900,0
200994303000,0
200994304701,0
200994305800,0
200994305801,0
200994306103,0
200994306101,0
200994306202,0
200994400201,0
200000988000,0
200994600100,0
200994600200,0
200994600501,0
200994600900,0
200994601100,0
200994601300,0
200994701403,0
200994702202,0
200994702203,0
200996002400,0
200000991600,0
200915000100,0
200996004500,0
200996100701,0
200000883000,0
200001001000,0
200001002000,0
201022006300,0
201022006701,0
201032000401,0
201032001203,0
201052003401,0
201066000202,0
201066000301,0
200001013000,0
201066000302,0
200001015000,0
201067000801,0
201067001800,0
201067003800,0
201067003801,0
201067003802,0
200001022000,0
201067007502,0
200001024000,0
200001025000,0
201067008001,0
201067008300,0
201067008500,0
200001030000,0
200001031000,0
201081000502,0
200001035000,0
200001038000,0
201082001701,0
201082001702,0
200001041000,0
200001042000,0
200001043000,0
201107000100,0
201107003000,0
201107003001,0
201107003100,0
201131001601,0
200001106000,0
201132000703,0
201132004100,0
200001111000,0
200001112000,0
200001113000,0
200001114000,0
201167117406,0
200001116000,0
201167118105,0
200001118000,0
201187001000,0
201242300801,0
201285002000,0
201285003800,0
201285003801,0
201285012801,0
201285013600,0
201285013900,0
201285014900,0
201287002600,0
200001214000,0
201304201101,0
201332210400,0
201332211600,0
201353003800,0
201361012702,0
201364008600,0
201381100601,0
201385003500,0
201385004100,0
200001310000,0
201385004600,0
201385007300,0
201393102101,0
201393102200,0
201393103701,0
201401000300,0
201401000309,0
201401000401,0
201401000600,0
201401000900,0
200001406000,0
200001407000,0
201411104203,0
201411105101,5
200001410000,0
200001411000,0
201411105300,0
201411105900,0
201411106600,0
201416500801,0
201428004100,0
201432004002,0
201444002801,0
201444002802,0
200001422000,0
201461006500,0
201475001500,0
201479001800,0
201479012800,0
201479013600,0
201479014203,0
200001430000,0
201479015501,0
201479021700,0
201479022400,0
201479022704,0
201479024500,0
201481308400,0
201481400401,0
201481400601,0
201490100110,0
201490100111,0
201501001100,0
201501001101,0
201501002000,0
201501002001,0
201501002500,0
201501002600,0
200001504000,0
201501002601,0
201501002602,0
201501004402,0
201501004403,0
201562001100,0
201575001900,0
200001507000,0
201562001101,0
201562001102,0
201562001103,0
201501006700,0
201502001700,0
201502001701,0
201502001702,0
201502001703,0
201502001704,0
201502002500,0
201502002501,0
201502002507,0
201502002508,0
201502202509,0
201502006601,0
200001515500,0
201502006602,0
201520001300,0
201520004200,0
201520004507,0
201520004600,0
201526000300,0
201526000701,0
201526000902,0
201527000100,0
201527000300,0
201527001001,0
201527001500,0
201527009200,4
201527010302,0
201531002000,0
200001524000,0
201591001900,0
201531004001,0
201531004002,0
201531004400,0
201531005200,0
201531005500,0
201531005701,0
201531005800,0
201531006100,0
201531006401,0
200001529500,0
201531007001,0
201502001705,0
201531007003,0
201537007000,0
201502002506,0
201531007801,0
201531007802,0
201531008500,0
201531009301,0
201531009500,0
201531009701,0
201531010001,0
201531010002,0
201537002100,0
201537004002,0
201543002501,0
201543006400,0
200001539500,0
201543009001,0
201543009002,0
201555000400,0
201555000401,0
200001544000,0
201555000402,0
201555004800,0
201555004801,0
201555005000,0
201502004000,0
201562100100,0
200001548000,0
201562100500,0
201562100600,0
201562100900,0
201567000100,0
201575001901,0
200001551000,0
201575001902,0
201586000100,0
201586000905,0
201586000906,0
201586000907,0
201586001600,0
200001555000,0
201586001800,0
201586001801,0
201586001802,0
201586001803,0
201586001804,0
201586001805,0
201586002000,0
201586002500,0
201586002501,0
201586003200,0
201586004702,0
201586004703,0
201591001300,0
201591001901,0
201591001902,0
201591002100,0
201592001400,0
201592002500,0
201594100100,0
201594100200,0
201594100300,0
201594100301,0
201594113101,0
201594113102,0
201594200100,0
201594200901,0
201594204701,0
201594205400,0
201594205403,0
201594205401,0
201594205402,0
201594206404,0
201594206405,0
201594206600,0
201618000100,0
201618000601,0
200001603000,0
201618001600,0
200001604000,0
201618100601,0
201618100701,0
200001605500,0
201618101001,0
201618101500,0
201618101800,0
200001607500,0
201618103700,0
200001608500,0
201618104102,0
201618105800,0
201618106800,0
201618106900,0
201618107000,0
201618107100,0
201618107200,0
201618107400,0
201618108100,0
201618109500,0
201618109600,0
201618109700,0
201620000100,0
201620000300,0
201620000400,0
201620000500,0
201620000700,0
201620000800,0
201620000900,0
201620001101,0
201620001102,0
201620001300,0
200001620500,0
201626000301,0
201620002200,0
201620002201,0
201620002202,0
201626001401,0
201626002100,0
201626002600,0
201626100101,0
201626100102,0
201626100300,0
201626100400,0
201626100401,0
201626101300,0
201626101700,0
201626102100,0
201626102201,0
201626102400,0
200001632000,0
201626104901,0
201626105300,0
201631000500,0
201631001300,0
201631001500,0
201631003201,0
200001635500,0
201631006000,0
201631006300,0
201631007701,0
201643000101,0
201643000501,0
201643001401,0
201643002000,0
201643002001,0
201643002102,0
201643003200,0
201643003201,0
201643003202,0
200001644500,0
201643003204,0
200001645500,0
201652000700,0
201655000113,0
201655000302,0
201655000500,0
200001648000,0
201655001500,0
201655100102,0
201656000101,0
201656000200,0
201656000400,0
201656000500,0
200001651500,0
200001652000,0
201656000600,0
